"subjCode","seed","trialID","valid_cue","cue_type","pic_version","pic_category","pic_type","pic_id","cue_category","cue_version","pic_file","cue_file","block","whichPart","curTrialIndex","isRight","rt","compliance","age","gender","nativeSpeaker","exp","expC","cue_typeC","snd_type","snd_typeC","lbl_type","lbl_typeC","trial_type"
"TYO_102",102,"bird_label_A:bird_hawk_2",1,"label","A","bird","hawk",2,"bird","A","bird_hawk_2","bird_label_A",2,"test",267,1,302.401375375,4,18,"Male","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_102",102,"guitar_sound_B:guitar_acoustic_1",1,"sound","B","guitar","acoustic",1,"guitar","B","guitar_acoustic_1","guitar_sound_B",2,"test",268,1,640.670965542,4,18,"Male","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_102",102,"dog_label_B:dog_york_2",1,"label","B","dog","york",2,"dog","B","dog_york_2","dog_label_B",2,"test",270,1,310.163698334,4,18,"Male","No","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_102",102,"drum_sound_A:drum_kit_1",1,"sound","A","drum","kit",1,"drum","A","drum_kit_1","drum_sound_A",2,"test",271,1,411.875125137,4,18,"Male","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_102",102,"guitar_label_B:guitar_acoustic_1",1,"label","B","guitar","acoustic",1,"guitar","B","guitar_acoustic_1","guitar_label_B",2,"test",273,1,338.909417856,4,18,"Male","No","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_102",102,"phone_label_A:phone_cell_1",1,"label","A","phone","cell",1,"phone","A","phone_cell_1","phone_label_A",2,"test",274,1,447.744944249,4,18,"Male","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_102",102,"drum_label_B:drum_bongo_1",1,"label","B","drum","bongo",1,"drum","B","drum_bongo_1","drum_label_B",2,"test",276,1,581.575464981,4,18,"Male","No","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_102",102,"dog_sound_A:dog_rott_1",1,"sound","A","dog","rott",1,"dog","A","dog_rott_1","dog_sound_A",2,"test",277,1,355.59499485,4,18,"Male","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_102",102,"motor_label_A:motor_dirt_2",1,"label","A","motor","dirt",2,"motor","A","motor_dirt_2","motor_label_A",2,"test",279,1,334.101083805,4,18,"Male","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_102",102,"dog_label_B:dog_york_2",1,"label","B","dog","york",2,"dog","B","dog_york_2","dog_label_B",2,"test",280,1,558.07479244,4,18,"Male","No","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_102",102,"bird_sound_A:bird_hawk_1",1,"sound","A","bird","hawk",1,"bird","A","bird_hawk_1","bird_sound_A",2,"test",286,1,377.577600768,4,18,"Male","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_102",102,"phone_label_B:phone_rotary_1",1,"label","B","phone","rotary",1,"phone","B","phone_rotary_1","phone_label_B",3,"test",294,1,447.656061442,4,18,"Male","No","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_102",102,"dog_label_A:dog_rott_2",1,"label","A","dog","rott",2,"dog","A","dog_rott_2","dog_label_A",3,"test",297,1,465.565461374,4,18,"Male","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_102",102,"phone_sound_B:phone_rotary_1",1,"sound","B","phone","rotary",1,"phone","B","phone_rotary_1","phone_sound_B",3,"test",298,1,553.754190682,4,18,"Male","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_102",102,"drum_label_B:drum_bongo_2",1,"label","B","drum","bongo",2,"drum","B","drum_bongo_2","drum_label_B",3,"test",303,1,332.790945133,4,18,"Male","No","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_102",102,"phone_sound_A:phone_cell_2",1,"sound","A","phone","cell",2,"phone","A","phone_cell_2","phone_sound_A",3,"test",305,1,791.812772455,4,18,"Male","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_102",102,"motor_label_A:motor_dirt_2",1,"label","A","motor","dirt",2,"motor","A","motor_dirt_2","motor_label_A",3,"test",306,1,889.005295758,4,18,"Male","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_102",102,"guitar_label_A:guitar_electric_2",1,"label","A","guitar","electric",2,"guitar","A","guitar_electric_2","guitar_label_A",3,"test",311,1,621.342970757,4,18,"Male","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_102",102,"drum_sound_A:drum_kit_2",1,"sound","A","drum","kit",2,"drum","A","drum_kit_2","drum_sound_A",3,"test",315,1,1088.55549106,4,18,"Male","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_102",102,"phone_sound_B:phone_rotary_1",1,"sound","B","phone","rotary",1,"phone","B","phone_rotary_1","phone_sound_B",3,"test",319,1,593.066372676,4,18,"Male","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_102",102,"guitar_label_B:guitar_acoustic_2",1,"label","B","guitar","acoustic",2,"guitar","B","guitar_acoustic_2","guitar_label_B",3,"test",320,1,400.438124721,4,18,"Male","No","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_102",102,"guitar_sound_A:guitar_electric_1",1,"sound","A","guitar","electric",1,"guitar","A","guitar_electric_1","guitar_sound_A",3,"test",322,1,323.903950106,4,18,"Male","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_102",102,"phone_sound_A:phone_cell_1",1,"sound","A","phone","cell",1,"phone","A","phone_cell_1","phone_sound_A",3,"test",326,1,545.676767011,4,18,"Male","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_102",102,"drum_sound_B:drum_bongo_2",1,"sound","B","drum","bongo",2,"drum","B","drum_bongo_2","drum_sound_B",3,"test",329,1,378.078168083,4,18,"Male","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_102",102,"phone_sound_A:phone_cell_1",1,"sound","A","phone","cell",1,"phone","A","phone_cell_1","phone_sound_A",3,"test",331,1,284.781085269,4,18,"Male","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_102",102,"bird_sound_B:bird_song_1",1,"sound","B","bird","song",1,"bird","B","bird_song_1","bird_sound_B",3,"test",334,1,372.680063068,4,18,"Male","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_102",102,"bird_label_A:bird_hawk_1",1,"label","A","bird","hawk",1,"bird","A","bird_hawk_1","bird_label_A",3,"test",338,1,299.797462765,4,18,"Male","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_102",102,"guitar_label_A:guitar_electric_2",1,"label","A","guitar","electric",2,"guitar","A","guitar_electric_2","guitar_label_A",3,"test",342,1,369.0804707,4,18,"Male","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_102",102,"bird_label_B:bird_song_2",1,"label","B","bird","song",2,"bird","B","bird_song_2","bird_label_B",3,"test",346,1,364.902658912,4,18,"Male","No","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_102",102,"guitar_label_B:guitar_acoustic_1",1,"label","B","guitar","acoustic",1,"guitar","B","guitar_acoustic_1","guitar_label_B",3,"test",348,1,443.681043631,4,18,"Male","No","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_102",102,"drum_sound_B:drum_bongo_2",1,"sound","B","drum","bongo",2,"drum","B","drum_bongo_2","drum_sound_B",3,"test",352,1,308.035324619,4,18,"Male","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_102",102,"dog_label_A:dog_rott_2",1,"label","A","dog","rott",2,"dog","A","dog_rott_2","dog_label_A",3,"test",354,1,774.050654843,4,18,"Male","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_102",102,"phone_label_A:phone_cell_1",1,"label","A","phone","cell",1,"phone","A","phone_cell_1","phone_label_A",3,"test",356,1,341.035866295,4,18,"Male","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_102",102,"dog_label_A:dog_rott_2",1,"label","A","dog","rott",2,"dog","A","dog_rott_2","dog_label_A",3,"test",357,1,375.117119926,4,18,"Male","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_102",102,"drum_sound_A:drum_kit_1",1,"sound","A","drum","kit",1,"drum","A","drum_kit_1","drum_sound_A",3,"test",358,1,547.939267068,4,18,"Male","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_102",102,"bird_label_B:bird_song_1",1,"label","B","bird","song",1,"bird","B","bird_song_1","bird_label_B",3,"test",359,1,348.115043191,4,18,"Male","No","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_102",102,"drum_sound_A:drum_kit_2",1,"sound","A","drum","kit",2,"drum","A","drum_kit_2","drum_sound_A",3,"test",363,1,522.430549492,4,18,"Male","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_102",102,"dog_sound_B:dog_york_1",1,"sound","B","dog","york",1,"dog","B","dog_york_1","dog_sound_B",3,"test",364,1,350.249192677,4,18,"Male","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_102",102,"dog_label_B:dog_york_2",1,"label","B","dog","york",2,"dog","B","dog_york_2","dog_label_B",3,"test",365,1,324.905405636,4,18,"Male","No","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_102",102,"phone_label_A:phone_cell_2",1,"label","A","phone","cell",2,"phone","A","phone_cell_2","phone_label_A",3,"test",368,1,332.11967157,4,18,"Male","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_102",102,"dog_sound_B:dog_york_1",1,"sound","B","dog","york",1,"dog","B","dog_york_1","dog_sound_B",3,"test",370,1,361.210974981,4,18,"Male","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_102",102,"motor_label_A:motor_dirt_2",1,"label","A","motor","dirt",2,"motor","A","motor_dirt_2","motor_label_A",3,"test",372,1,562.370365893,4,18,"Male","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_102",102,"drum_label_A:drum_kit_2",1,"label","A","drum","kit",2,"drum","A","drum_kit_2","drum_label_A",3,"test",374,1,362.571812118,4,18,"Male","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_102",102,"phone_sound_B:phone_rotary_2",1,"sound","B","phone","rotary",2,"phone","B","phone_rotary_2","phone_sound_B",3,"test",376,1,1014.36211035,4,18,"Male","No","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_102",102,"phone_label_A:phone_cell_1",1,"label","A","phone","cell",1,"phone","A","phone_cell_1","phone_label_A",3,"test",378,1,748.98410507,4,18,"Male","No","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_102",102,"phone_label_B:phone_rotary_2",1,"label","B","phone","rotary",2,"phone","B","phone_rotary_2","phone_label_B",3,"test",382,1,442.323736148,4,18,"Male","No","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_103",103,"dog_sound_B:dog_york_1",1,"sound","B","dog","york",1,"dog","B","dog_york_1","dog_sound_B",0,"test",1,1,680.811044236,5,19,"Female","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_103",103,"guitar_sound_A:guitar_electric_1",1,"sound","A","guitar","electric",1,"guitar","A","guitar_electric_1","guitar_sound_A",0,"test",2,1,826.827609097,5,19,"Female","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_103",103,"drum_label_A:drum_kit_2",1,"label","A","drum","kit",2,"drum","A","drum_kit_2","drum_label_A",0,"test",3,1,784.759365662,5,19,"Female","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_103",103,"guitar_sound_A:guitar_electric_1",1,"sound","A","guitar","electric",1,"guitar","A","guitar_electric_1","guitar_sound_A",0,"test",4,1,531.221498793,5,19,"Female","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_103",103,"dog_sound_B:dog_york_1",1,"sound","B","dog","york",1,"dog","B","dog_york_1","dog_sound_B",0,"test",5,1,554.395081534,5,19,"Female","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_103",103,"guitar_sound_B:guitar_acoustic_2",1,"sound","B","guitar","acoustic",2,"guitar","B","guitar_acoustic_2","guitar_sound_B",0,"test",6,1,609.54432853,5,19,"Female","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_103",103,"phone_sound_A:phone_cell_1",1,"sound","A","phone","cell",1,"phone","A","phone_cell_1","phone_sound_A",0,"test",9,1,777.039849898,5,19,"Female","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_103",103,"bird_label_A:bird_hawk_1",1,"label","A","bird","hawk",1,"bird","A","bird_hawk_1","bird_label_A",0,"test",10,1,559.446688625,5,19,"Female","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_103",103,"bird_label_B:bird_song_2",1,"label","B","bird","song",2,"bird","B","bird_song_2","bird_label_B",0,"test",17,1,495.334368723,5,19,"Female","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_103",103,"guitar_label_B:guitar_acoustic_2",1,"label","B","guitar","acoustic",2,"guitar","B","guitar_acoustic_2","guitar_label_B",0,"test",21,1,912.461425294,5,19,"Female","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_103",103,"motor_label_B:motor_harley_2",1,"label","B","motor","harley",2,"motor","B","motor_harley_2","motor_label_B",0,"test",25,1,654.856602196,5,19,"Female","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_103",103,"bird_label_A:bird_hawk_1",1,"label","A","bird","hawk",1,"bird","A","bird_hawk_1","bird_label_A",0,"test",26,1,676.186669269,5,19,"Female","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_103",103,"motor_label_A:motor_dirt_1",1,"label","A","motor","dirt",1,"motor","A","motor_dirt_1","motor_label_A",0,"test",27,1,1083.2754217,5,19,"Female","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_103",103,"drum_label_A:drum_kit_1",1,"label","A","drum","kit",1,"drum","A","drum_kit_1","drum_label_A",0,"test",29,1,652.707606379,5,19,"Female","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_103",103,"dog_label_B:dog_york_2",1,"label","B","dog","york",2,"dog","B","dog_york_2","dog_label_B",0,"test",30,1,345.297788095,5,19,"Female","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_103",103,"motor_label_A:motor_dirt_2",1,"label","A","motor","dirt",2,"motor","A","motor_dirt_2","motor_label_A",0,"test",31,1,505.016585055,5,19,"Female","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_103",103,"drum_sound_B:drum_bongo_1",1,"sound","B","drum","bongo",1,"drum","B","drum_bongo_1","drum_sound_B",0,"test",32,1,545.05575099,5,19,"Female","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_103",103,"motor_label_A:motor_dirt_2",1,"label","A","motor","dirt",2,"motor","A","motor_dirt_2","motor_label_A",0,"test",33,1,441.654213355,5,19,"Female","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_103",103,"bird_sound_B:bird_song_1",1,"sound","B","bird","song",1,"bird","B","bird_song_1","bird_sound_B",0,"test",34,1,764.922227245,5,19,"Female","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_103",103,"bird_label_B:bird_song_2",1,"label","B","bird","song",2,"bird","B","bird_song_2","bird_label_B",0,"test",41,1,720.465151244,5,19,"Female","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_103",103,"motor_label_B:motor_harley_1",1,"label","B","motor","harley",1,"motor","B","motor_harley_1","motor_label_B",0,"test",43,1,617.343423131,5,19,"Female","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_103",103,"guitar_sound_A:guitar_electric_2",1,"sound","A","guitar","electric",2,"guitar","A","guitar_electric_2","guitar_sound_A",0,"test",47,1,1115.38824032,5,19,"Female","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_103",103,"bird_sound_B:bird_song_2",1,"sound","B","bird","song",2,"bird","B","bird_song_2","bird_sound_B",0,"test",49,1,430.925370078,5,19,"Female","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_103",103,"guitar_sound_B:guitar_acoustic_2",1,"sound","B","guitar","acoustic",2,"guitar","B","guitar_acoustic_2","guitar_sound_B",0,"test",55,1,1144.57387722,5,19,"Female","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_103",103,"dog_label_B:dog_york_1",1,"label","B","dog","york",1,"dog","B","dog_york_1","dog_label_B",0,"test",56,1,920.06835714,5,19,"Female","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_103",103,"guitar_sound_A:guitar_electric_2",1,"sound","A","guitar","electric",2,"guitar","A","guitar_electric_2","guitar_sound_A",0,"test",59,1,611.267192464,5,19,"Female","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_103",103,"phone_label_A:phone_cell_1",1,"label","A","phone","cell",1,"phone","A","phone_cell_1","phone_label_A",0,"test",67,1,558.250071947,5,19,"Female","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_103",103,"guitar_sound_A:guitar_electric_2",1,"sound","A","guitar","electric",2,"guitar","A","guitar_electric_2","guitar_sound_A",0,"test",69,1,1060.95960364,5,19,"Female","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_103",103,"drum_sound_B:drum_bongo_1",1,"sound","B","drum","bongo",1,"drum","B","drum_bongo_1","drum_sound_B",0,"test",70,1,735.810668324,5,19,"Female","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_103",103,"bird_sound_A:bird_hawk_2",1,"sound","A","bird","hawk",2,"bird","A","bird_hawk_2","bird_sound_A",0,"test",72,1,524.785879708,5,19,"Female","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_103",103,"drum_label_A:drum_kit_2",1,"label","A","drum","kit",2,"drum","A","drum_kit_2","drum_label_A",0,"test",75,1,900.908922544,5,19,"Female","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_103",103,"phone_label_A:phone_cell_1",1,"label","A","phone","cell",1,"phone","A","phone_cell_1","phone_label_A",0,"test",78,1,673.526828527,5,19,"Female","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_103",103,"bird_sound_B:bird_song_2",1,"sound","B","bird","song",2,"bird","B","bird_song_2","bird_sound_B",0,"test",79,1,435.54571108,5,19,"Female","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_103",103,"drum_label_B:drum_bongo_2",1,"label","B","drum","bongo",2,"drum","B","drum_bongo_2","drum_label_B",0,"test",87,1,675.946832518,5,19,"Female","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_103",103,"guitar_sound_A:guitar_electric_1",1,"sound","A","guitar","electric",1,"guitar","A","guitar_electric_1","guitar_sound_A",0,"test",88,1,630.005629209,5,19,"Female","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_103",103,"phone_sound_B:phone_rotary_1",1,"sound","B","phone","rotary",1,"phone","B","phone_rotary_1","phone_sound_B",0,"test",92,1,549.076866941,5,19,"Female","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_103",103,"drum_sound_A:drum_kit_1",1,"sound","A","drum","kit",1,"drum","A","drum_kit_1","drum_sound_A",0,"test",94,1,503.672545834,5,19,"Female","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_103",103,"phone_sound_B:phone_rotary_1",1,"sound","B","phone","rotary",1,"phone","B","phone_rotary_1","phone_sound_B",0,"test",95,1,647.716508596,5,19,"Female","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_103",103,"dog_sound_B:dog_york_2",1,"sound","B","dog","york",2,"dog","B","dog_york_2","dog_sound_B",0,"test",96,1,682.63182306,5,19,"Female","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_103",103,"bird_label_A:bird_hawk_1",1,"label","A","bird","hawk",1,"bird","A","bird_hawk_1","bird_label_A",0,"test",99,1,367.960159259,5,19,"Female","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_103",103,"guitar_label_B:guitar_acoustic_1",1,"label","B","guitar","acoustic",1,"guitar","B","guitar_acoustic_1","guitar_label_B",0,"test",100,1,1030.20989383,5,19,"Female","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_103",103,"dog_sound_A:dog_rott_1",1,"sound","A","dog","rott",1,"dog","A","dog_rott_1","dog_sound_A",0,"test",102,1,749.401783338,5,19,"Female","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_103",103,"guitar_sound_B:guitar_acoustic_2",1,"sound","B","guitar","acoustic",2,"guitar","B","guitar_acoustic_2","guitar_sound_B",0,"test",103,1,491.756620759,5,19,"Female","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_103",103,"dog_label_B:dog_york_2",1,"label","B","dog","york",2,"dog","B","dog_york_2","dog_label_B",0,"test",105,1,793.425759766,5,19,"Female","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_103",103,"guitar_label_B:guitar_acoustic_2",1,"label","B","guitar","acoustic",2,"guitar","B","guitar_acoustic_2","guitar_label_B",0,"test",106,1,366.157349781,5,19,"Female","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_103",103,"dog_label_B:dog_york_1",1,"label","B","dog","york",1,"dog","B","dog_york_1","dog_label_B",1,"test",108,1,673.651147517,5,19,"Female","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_103",103,"drum_label_A:drum_kit_2",1,"label","A","drum","kit",2,"drum","A","drum_kit_2","drum_label_A",1,"test",109,1,738.600328972,5,19,"Female","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_103",103,"drum_sound_B:drum_bongo_2",1,"sound","B","drum","bongo",2,"drum","B","drum_bongo_2","drum_sound_B",1,"test",114,1,385.865401709,5,19,"Female","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_103",103,"motor_label_A:motor_dirt_1",1,"label","A","motor","dirt",1,"motor","A","motor_dirt_1","motor_label_A",1,"test",116,1,607.181900006,5,19,"Female","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_103",103,"drum_sound_A:drum_kit_1",1,"sound","A","drum","kit",1,"drum","A","drum_kit_1","drum_sound_A",1,"test",117,1,330.492453766,5,19,"Female","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_103",103,"guitar_sound_A:guitar_electric_2",1,"sound","A","guitar","electric",2,"guitar","A","guitar_electric_2","guitar_sound_A",1,"test",122,1,493.458948156,5,19,"Female","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_103",103,"drum_label_A:drum_kit_1",1,"label","A","drum","kit",1,"drum","A","drum_kit_1","drum_label_A",1,"test",123,1,791.17958236,5,19,"Female","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_103",103,"motor_label_A:motor_dirt_1",1,"label","A","motor","dirt",1,"motor","A","motor_dirt_1","motor_label_A",1,"test",125,1,718.589730619,5,19,"Female","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_103",103,"bird_sound_B:bird_song_2",1,"sound","B","bird","song",2,"bird","B","bird_song_2","bird_sound_B",1,"test",126,1,974.268525431,5,19,"Female","Yes","tyo",0.5,0.5,"congruent",0.5,NA,NA,"congruent"
"TYO_103",103,"guitar_label_A:guitar_electric_1",1,"label","A","guitar","electric",1,"guitar","A","guitar_electric_1","guitar_label_A",1,"test",127,1,492.762541457,5,19,"Female","Yes","tyo",0.5,-0.5,NA,NA,"female",-0.5,"label"
"TYO_103",103,"dog_label_B:dog_york_1",1,"label","B","dog","york",1,"dog","B","dog_york_1","dog_label_B",1,"test",130,1,634.638072108,5,19,"Female","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
"TYO_103",103,"bird_label_B:bird_song_2",1,"label","B","bird","song",2,"bird","B","bird_song_2","bird_label_B",1,"test",131,1,494.156088273,5,19,"Female","Yes","tyo",0.5,-0.5,NA,NA,"male",0.5,"label"
